RegID,CatID,Cat,Grade,SeriesRank,Pct_Series,SeriesPoints,Rank_1,Final_1,CatID_1,Rank_2,Final_2,CatID_2,Rank_3,Final_3,CatID_3,Rank_4,Final_4,CatID_4,Rank_5,Final_5,CatID_5,Rank_6,Final_6,CatID_6
100509821,502,Novice 7th Grade Male,7.0,10,,1138,12.0,3703.95,502.0,11.0,2697.57,502.0,10.0,3887.01,502.0,13.0,3288.92,502.0,17.0,3208.33,502.0,12.0,2963.8,502.0
100509907,402,Novice 6-8th Grade Female,6.0,24,,820,,,,20.0,3076.04,402.0,21.0,4598.4,402.0,,,,21.0,3654.75,402.0,24.0,3643.76,402.0
100509914,703,Elementary 4th Grade Male,4.0,32,,188,13.0,2757.75,703.0,,,,,,,,,,,,,,,
100509917,801,Elementary 2nd-3rd Grade Male,2.0,48,,411,33.0,1562.98,801.0,,,,31.0,1758.62,801.0,,,,32.0,1374.34,801.0,,,
100510624,202,Junior Varsity 11-12th Grade Male,10.0,32,,1189,,,,19.0,3357.13,202.0,,,,25.0,3718.25,202.0,11.0,3523.5,202.0,16.0,3783.42,202.0
100510810,804,Elementary PreK-1st Grade Female,1.0,4,,906,3.0,1921.03,804.0,8.0,1661.77,804.0,5.0,2885.92,804.0,6.0,2319.97,804.0,4.0,1706.98,804.0,7.0,1831.61,804.0
100510932,804,Elementary PreK-1st Grade Female,1.0,5,,883,7.0,2349.69,804.0,9.0,1735.53,804.0,6.0,2950.98,804.0,5.0,2152.83,804.0,7.0,1897.04,804.0,6.0,1753.21,804.0
100511248,804,Elementary PreK-1st Grade Female,1.0,17,,310,,,,15.0,2633.14,804.0,,,,,,,13.0,2489.0,804.0,,,
100511287,702,Elementary 5th Grade Female,5.0,17,,372,15.0,3447.25,702.0,,,,13.0,3967.7,702.0,,,,,,,,,
100511293,802,Elementary 2nd-3rd Grade Female,3.0,29,,301,23.0,2019.36,802.0,,,,14.0,2051.17,802.0,,,,,,,,,
100511308,103,Advanced Middle School Male,6.0,24,,747,,,,19.0,3768.36,103.0,20.0,4625.32,103.0,16.0,3997.11,103.0,,,,,,
100511367,803,Elementary PreK-1st Grade Male,0.0,7,,890,5.0,1622.05,803.0,7.0,1194.4,803.0,6.0,1686.06,803.0,5.0,1448.68,803.0,6.0,1396.41,803.0,10.0,1452.12,803.0
100511439,802,Elementary 2nd-3rd Grade Female,2.0,9,,840,12.0,1569.97,802.0,6.0,1143.21,802.0,9.0,1747.5,802.0,8.0,1338.91,802.0,11.0,1282.84,802.0,11.0,1286.85,802.0
100511535,701,Elementary 5th Grade Male,5.0,30,,172,21.0,3207.39,701.0,,,,,,,,,,,,,,,
100511612,703,Elementary 4th Grade Male,4.0,29,,478,24.0,3099.64,703.0,28.0,2850.25,703.0,,,,,,,30.0,3098.86,703.0,,,
100511636,202,Junior Varsity 11-12th Grade Male,11.0,39,,952,,,,44.0,3956.3,202.0,33.0,5245.85,202.0,39.0,4175.88,202.0,32.0,3877.39,202.0,,,
100511646,803,Elementary PreK-1st Grade Male,1.0,13,,786,14.0,2216.75,803.0,14.0,1603.55,803.0,11.0,2341.81,803.0,12.0,1825.62,803.0,14.0,1637.87,803.0,20.0,2148.48,803.0
100511683,503,Novice 6th Grade Male,6.0,22,,960,30.0,5929.48,503.0,32.0,4071.39,503.0,22.0,6488.6,503.0,31.0,4817.39,503.0,27.0,5224.49,503.0,30.0,4647.65,503.0
100511774,502,Novice 7th Grade Male,7.0,9,,1158,,,,13.0,2753.79,502.0,11.0,3913.0,502.0,8.0,3221.14,502.0,11.0,3127.68,502.0,10.0,2872.75,502.0
100511784,803,Elementary PreK-1st Grade Male,0.0,15,,750,19.0,3006.34,803.0,19.0,2317.24,803.0,17.0,3453.57,803.0,19.0,2322.09,803.0,26.0,2005.69,803.0,21.0,2195.84,803.0
100511951,503,Novice 6th Grade Male,6.0,34,,446,,,,,,,11.0,3942.21,503.0,16.0,3549.69,503.0,,,,,,
100511954,704,Elementary 4th Grade Female,4.0,21,,1,,,,,,,-1.0,1503.25,704.0,,,,,,,,,
100512552,201,Junior Varsity 9-10th Grade Male,10.0,31,,1304,33.0,3949.49,201.0,32.0,3519.92,201.0,,,,30.0,3851.11,201.0,25.0,3816.54,201.0,27.0,3988.26,201.0
100512751,202,Junior Varsity 11-12th Grade Male,11.0,20,,1475,33.0,3979.73,202.0,16.0,3300.06,202.0,30.0,4655.43,202.0,27.0,3720.9,202.0,6.0,3410.06,202.0,18.0,3847.24,202.0
100512834,501,Novice 8th Grade Male,8.0,18,,982,26.0,4324.47,501.0,32.0,3212.01,501.0,,,,24.0,3971.27,501.0,25.0,3677.84,501.0,22.0,3553.13,501.0
100512840,801,Elementary 2nd-3rd Grade Male,3.0,16,,771,30.0,1541.91,801.0,23.0,1144.73,801.0,12.0,1356.95,801.0,12.0,1162.7,801.0,14.0,1117.15,801.0,17.0,1123.1,801.0
100512865,803,Elementary PreK-1st Grade Male,0.0,25,,318,,,,,,,,,,,,,19.0,1790.48,803.0,9.0,1437.73,803.0
100512917,201,Junior Varsity 9-10th Grade Male,10.0,36,,989,,,,37.0,3630.83,201.0,-1.0,2577.85,201.0,38.0,4334.73,201.0,30.0,4091.79,201.0,31.0,4533.59,201.0
100513064,802,Elementary 2nd-3rd Grade Female,2.0,36,,142,,,,,,,,,,,,,27.0,2431.31,802.0,,,
100513065,801,Elementary 2nd-3rd Grade Male,2.0,67,,120,,,,,,,,,,,,,49.0,2611.5,801.0,,,
100513761,502,Novice 7th Grade Male,7.0,27,,784,,,,24.0,3071.94,502.0,,,,25.0,3892.09,502.0,28.0,3547.11,502.0,27.0,3521.21,502.0
100513872,802,Elementary 2nd-3rd Grade Female,3.0,8,,852,7.0,1549.63,802.0,8.0,1173.61,802.0,10.0,1778.15,802.0,12.0,1486.71,802.0,9.0,1280.69,802.0,7.0,1222.79,802.0
100513873,801,Elementary 2nd-3rd Grade Male,2.0,28,,706,32.0,1560.28,801.0,24.0,1155.6,801.0,33.0,1793.17,801.0,30.0,1374.61,801.0,27.0,1259.02,801.0,26.0,1248.07,801.0
100514226,401,Novice 9-12th Grade Female,12.0,5,,1435,8.0,4900.73,401.0,9.0,3270.46,401.0,6.0,4555.25,401.0,7.0,4086.33,401.0,9.0,3702.84,401.0,6.0,3472.59,401.0
100514613,803,Elementary PreK-1st Grade Male,1.0,20,,472,,,,,,,,,,15.0,1860.31,803.0,12.0,1520.7,803.0,12.0,1512.08,803.0
100514814,201,Junior Varsity 9-10th Grade Male,10.0,44,,473,,,,40.0,3784.35,201.0,,,,,,,35.0,4653.6,201.0,,,
100514942,802,Elementary 2nd-3rd Grade Female,2.0,25,,451,,,,17.0,1437.52,802.0,,,,20.0,1786.75,802.0,19.0,1590.47,802.0,,,
100515561,803,Elementary PreK-1st Grade Male,1.0,11,,801,11.0,1914.16,803.0,12.0,1568.01,803.0,15.0,2883.9,803.0,13.0,1842.78,803.0,11.0,1520.07,803.0,11.0,1480.18,803.0
100515601,804,Elementary PreK-1st Grade Female,1.0,11,,639,11.0,4329.51,804.0,14.0,2610.85,804.0,,,,11.0,4959.23,804.0,-1.0,,804.0,12.0,2364.58,804.0
100515690,101,Varsity Male,11.0,18,,1788,16.0,4845.56,101.0,19.0,4614.38,101.0,,,,23.0,5118.06,101.0,14.0,4916.62,101.0,16.0,5213.78,101.0
100515883,501,Novice 8th Grade Male,8.0,33,,440,,,,17.0,2750.12,501.0,,,,12.0,3129.7,501.0,,,,,,
100516085,703,Elementary 4th Grade Male,4.0,27,,506,,,,,,,,,,21.0,3004.96,703.0,25.0,2774.47,703.0,22.0,2678.41,703.0
100516327,801,Elementary 2nd-3rd Grade Male,2.0,51,,372,,,,40.0,1392.61,801.0,,,,,,,47.0,1815.19,801.0,48.0,1530.76,801.0
100516333,801,Elementary 2nd-3rd Grade Male,3.0,49,,389,48.0,1773.64,801.0,,,,32.0,1784.47,801.0,,,,,,,38.0,1384.34,801.0
100516407,701,Elementary 5th Grade Male,5.0,11,,935,13.0,2738.06,701.0,15.0,2168.16,701.0,13.0,3093.1,701.0,12.0,2507.26,701.0,21.0,2653.33,701.0,15.0,2255.59,701.0
100516466,502,Novice 7th Grade Male,7.0,22,,944,27.0,8188.93,502.0,30.0,4320.2,502.0,-1.0,,502.0,28.0,6372.68,502.0,32.0,6125.11,502.0,31.0,5173.94,502.0
100516468,503,Novice 6th Grade Male,6.0,23,,958,31.0,7317.5,503.0,-1.0,2804.52,503.0,23.0,6773.78,503.0,34.0,5043.26,503.0,26.0,4669.96,503.0,27.0,3846.89,503.0
100517326,801,Elementary 2nd-3rd Grade Male,2.0,45,,433,28.0,1535.46,801.0,,,,17.0,1494.3,801.0,,,,,,,29.0,1303.43,801.0
100518093,201,Junior Varsity 9-10th Grade Male,10.0,33,,1283,,,,36.0,3630.55,201.0,30.0,4487.64,201.0,33.0,3898.67,201.0,26.0,3826.57,201.0,29.0,4085.39,201.0
100518566,803,Elementary PreK-1st Grade Male,1.0,17,,666,8.0,1689.99,803.0,,,,,,,9.0,1667.27,803.0,13.0,1591.13,803.0,8.0,1436.16,803.0
100518567,801,Elementary 2nd-3rd Grade Male,3.0,44,,500,50.0,1777.48,801.0,,,,,,,38.0,1585.72,801.0,44.0,1520.15,801.0,44.0,1448.92,801.0
100518598,702,Elementary 5th Grade Female,5.0,11,,938,16.0,3663.87,702.0,15.0,2849.82,702.0,14.0,4821.49,702.0,13.0,3555.87,702.0,11.0,3065.54,702.0,14.0,3054.93,702.0
100519052,501,Novice 8th Grade Male,8.0,27,,800,30.0,4980.39,501.0,,,,22.0,4750.69,501.0,23.0,3893.18,501.0,,,,21.0,3381.57,501.0
100519116,203,Junior Varsity Female,11.0,11,,1640,2.0,3681.13,401.0,1.0,2726.47,401.0,1.0,3636.11,401.0,1.0,3085.84,401.0,1.0,3060.04,401.0,10.0,4134.7,203.0
100519404,502,Novice 7th Grade Male,7.0,11,,1130,,,,14.0,2759.89,502.0,16.0,3958.94,502.0,11.0,3262.69,502.0,10.0,3109.96,502.0,11.0,2943.81,502.0
100519410,704,Elementary 4th Grade Female,4.0,8,,1003,,,,11.0,2364.34,704.0,9.0,2913.66,704.0,8.0,2572.57,704.0,8.0,2526.08,704.0,8.0,2321.47,704.0
100519762,703,Elementary 4th Grade Male,4.0,22,,682,21.0,2886.24,703.0,,,,20.0,3169.21,703.0,23.0,3150.43,703.0,,,,23.0,2724.46,703.0
100520052,302,Novice 9th Grade Male,9.0,6,,1390,10.0,4433.82,302.0,10.0,3106.64,302.0,9.0,4425.93,302.0,10.0,3556.92,302.0,9.0,3388.96,302.0,7.0,3386.37,302.0
100520212,803,Elementary PreK-1st Grade Male,0.0,27,,304,,,,18.0,2026.11,803.0,,,,,,,16.0,1666.93,803.0,,,
100520213,802,Elementary 2nd-3rd Grade Female,2.0,32,,288,,,,25.0,1754.8,802.0,,,,,,,25.0,1867.72,802.0,,,
100520434,803,Elementary PreK-1st Grade Male,1.0,12,,796,10.0,1776.04,803.0,15.0,1645.08,803.0,9.0,2140.91,803.0,14.0,1848.36,803.0,15.0,1662.29,803.0,,,
100520500,502,Novice 7th Grade Male,7.0,21,,994,22.0,4339.81,502.0,25.0,3072.11,502.0,22.0,4441.4,502.0,,,,29.0,3678.57,502.0,25.0,3423.26,502.0
100520505,701,Elementary 5th Grade Male,5.0,15,,862,23.0,3492.84,701.0,,,,17.0,4086.31,701.0,21.0,3697.54,701.0,22.0,2735.44,701.0,21.0,2690.78,701.0
100522298,302,Novice 9th Grade Male,9.0,16,,258,,,,,,,,,,13.0,4557.78,302.0,,,,,,
100522410,301,Novice 10-12th Grade Male,10.0,18,,1062,12.0,3423.03,301.0,,,,10.0,3540.63,301.0,12.0,3030.31,301.0,12.0,2981.85,301.0,,,
100523395,301,Novice 10-12th Grade Male,12.0,33,,268,,,,,,,,,,,,,,,,11.0,2889.98,301.0
100523417,703,Elementary 4th Grade Male,4.0,34,,174,20.0,2883.64,703.0,,,,,,,,,,,,,,,
100524543,302,Novice 9th Grade Male,9.0,3,,1535,5.0,3578.19,302.0,5.0,2739.63,302.0,2.0,3787.85,302.0,5.0,3353.92,302.0,5.0,3118.13,302.0,3.0,2887.32,302.0
100524937,402,Novice 6-8th Grade Female,8.0,27,,592,,,,27.0,3593.97,402.0,,,,22.0,4232.97,402.0,27.0,4162.03,402.0,,,
100525699,703,Elementary 4th Grade Male,4.0,21,,698,,,,23.0,2298.87,703.0,,,,14.0,2686.61,703.0,21.0,2548.97,703.0,21.0,2486.14,703.0
100525725,804,Elementary PreK-1st Grade Female,0.0,8,,740,,,,3.0,1542.99,804.0,,,,4.0,1988.76,804.0,6.0,1749.34,804.0,3.0,1563.9,804.0
100525735,804,Elementary PreK-1st Grade Female,0.0,7,,819,,,,13.0,2497.52,804.0,7.0,3364.06,804.0,8.0,2830.5,804.0,11.0,2291.55,804.0,13.0,2425.56,804.0
100525878,704,Elementary 4th Grade Female,4.0,16,,391,,,,,,,,,,,,,12.0,2707.1,704.0,9.0,2436.81,704.0
100525899,803,Elementary PreK-1st Grade Male,1.0,9,,857,7.0,1647.22,803.0,6.0,1186.75,803.0,,,,4.0,1433.96,803.0,8.0,1501.46,803.0,19.0,1843.59,803.0
100525962,803,Elementary PreK-1st Grade Male,1.0,14,,758,16.0,2273.12,803.0,,,,13.0,2416.25,803.0,17.0,2147.0,803.0,23.0,1799.01,803.0,18.0,1758.08,803.0
100526059,801,Elementary 2nd-3rd Grade Male,3.0,50,,376,,,,42.0,1469.72,801.0,,,,43.0,1875.33,801.0,46.0,1583.9,801.0,,,
100526063,804,Elementary PreK-1st Grade Female,1.0,12,,571,,,,2.0,1381.92,804.0,,,,3.0,1872.69,804.0,3.0,1661.51,804.0,,,
100526178,502,Novice 7th Grade Male,7.0,5,,1264,6.0,3484.8,502.0,5.0,2542.78,502.0,4.0,3587.53,502.0,-1.0,0.0,502.0,6.0,3031.94,502.0,7.0,2819.31,502.0
100526298,803,Elementary PreK-1st Grade Male,1.0,23,,454,18.0,2312.03,803.0,,,,12.0,2395.86,803.0,,,,25.0,2000.72,803.0,,,
100526808,501,Novice 8th Grade Male,8.0,29,,625,19.0,3772.02,501.0,22.0,2808.25,501.0,-1.0,1238.85,501.0,,,,19.0,3286.19,501.0,,,
100526922,802,Elementary 2nd-3rd Grade Female,3.0,24,,452,17.0,1738.89,802.0,-1.0,,802.0,,,,17.0,1692.43,802.0,22.0,1631.9,802.0,,,
100527045,402,Novice 6-8th Grade Female,7.0,32,,406,25.0,4889.23,402.0,,,,,,,20.0,3976.95,402.0,,,,,,
100527047,301,Novice 10-12th Grade Male,12.0,23,,754,15.0,3486.64,301.0,,,,14.0,3835.88,301.0,,,,20.0,3184.77,301.0,,,
100527467,703,Elementary 4th Grade Male,4.0,36,,1,-1.0,2210.56,703.0,,,,,,,,,,,,,,,
100527484,803,Elementary PreK-1st Grade Male,1.0,30,,153,,,,,,,,,,,,,,,,16.0,1741.21,803.0
100527707,804,Elementary PreK-1st Grade Female,1.0,9,,724,6.0,2104.99,804.0,4.0,1553.72,804.0,,,,,,,5.0,1734.33,804.0,5.0,1657.56,804.0
100528133,501,Novice 8th Grade Male,8.0,36,,392,,,,,,,,,,25.0,4452.16,501.0,27.0,3870.62,501.0,,,
100529169,501,Novice 8th Grade Male,8.0,24,,900,14.0,3628.55,501.0,13.0,2686.63,501.0,8.0,3682.2,501.0,,,,16.0,3196.7,501.0,,,
100529296,704,Elementary 4th Grade Female,4.0,11,,964,11.0,3513.15,704.0,10.0,2364.29,704.0,12.0,3500.47,704.0,11.0,2880.23,704.0,13.0,2782.14,704.0,,,
100529531,804,Elementary PreK-1st Grade Female,1.0,15,,339,,,,,,,,,,,,,9.0,1978.63,804.0,8.0,1850.29,804.0
100529878,103,Advanced Middle School Male,8.0,22,,779,17.0,3687.27,103.0,16.0,3417.77,103.0,12.0,3895.88,103.0,,,,,,,,,
100529893,302,Novice 9th Grade Male,9.0,9,,1142,7.0,3736.54,302.0,8.0,2939.08,302.0,6.0,3996.87,302.0,9.0,3482.66,302.0,,,,,,
100530044,401,Novice 9-12th Grade Female,11.0,13,,288,,,,,,,7.0,4957.13,401.0,,,,,,,,,
100530045,302,Novice 9th Grade Male,9.0,14,,566,8.0,4103.68,302.0,,,,8.0,4049.42,302.0,,,,,,,,,
100530490,503,Novice 6th Grade Male,6.0,26,,824,,,,22.0,3236.58,503.0,,,,22.0,3887.29,503.0,19.0,3622.83,503.0,21.0,3502.14,503.0
100531123,301,Novice 10-12th Grade Male,10.0,24,,736,21.0,4047.92,301.0,19.0,2796.63,301.0,18.0,4245.77,301.0,,,,,,,,,
100531225,801,Elementary 2nd-3rd Grade Male,2.0,66,,123,,,,,,,,,,,,,,,,46.0,1478.92,801.0
100531291,802,Elementary 2nd-3rd Grade Female,3.0,22,,483,,,,,,,,,,11.0,1471.99,802.0,13.0,1438.84,802.0,10.0,1279.56,802.0
100531294,803,Elementary PreK-1st Grade Male,1.0,28,,301,,,,,,,,,,,,,22.0,1796.48,803.0,15.0,1734.95,803.0
100531586,501,Novice 8th Grade Male,8.0,35,,402,27.0,4523.41,501.0,,,,20.0,4280.49,501.0,,,,,,,,,
100532022,502,Novice 7th Grade Male,7.0,20,,1026,25.0,4651.99,502.0,22.0,2901.29,502.0,14.0,3935.71,502.0,22.0,3552.53,502.0,27.0,3501.51,502.0,24.0,3290.63,502.0
100532025,802,Elementary 2nd-3rd Grade Female,3.0,26,,441,24.0,2068.22,802.0,24.0,1729.49,802.0,18.0,2553.17,802.0,,,,,,,,,
100532405,402,Novice 6-8th Grade Female,8.0,14,,1096,15.0,3866.16,402.0,17.0,2923.81,402.0,17.0,4271.83,402.0,14.0,3524.12,402.0,13.0,3258.57,402.0,13.0,3067.17,402.0
100532655,402,Novice 6-8th Grade Female,8.0,26,,594,23.0,4644.22,402.0,,,,23.0,5510.96,402.0,,,,29.0,4725.62,402.0,,,
100533230,703,Elementary 4th Grade Male,4.0,36,,1,,,,,,,-1.0,1631.38,703.0,,,,,,,,,
100533234,703,Elementary 4th Grade Male,4.0,36,,1,,,,,,,-1.0,1861.22,703.0,,,,,,,,,
100533891,201,Junior Varsity 9-10th Grade Male,9.0,38,,952,36.0,4299.71,201.0,42.0,4073.39,201.0,,,,36.0,4159.58,201.0,34.0,4564.7,201.0,,,
100534265,301,Novice 10-12th Grade Male,11.0,1,,1640,1.0,3058.58,301.0,1.0,2308.04,301.0,1.0,3202.41,301.0,2.0,2735.43,301.0,1.0,2687.72,301.0,1.0,2499.97,301.0
100535008,501,Novice 8th Grade Male,8.0,13,,1092,21.0,3841.44,501.0,25.0,2845.49,501.0,16.0,4012.0,501.0,14.0,3154.45,501.0,11.0,3071.64,501.0,14.0,3051.79,501.0
100535042,302,Novice 9th Grade Male,9.0,8,,1228,,,,4.0,2702.81,302.0,4.0,3970.48,302.0,4.0,3050.48,302.0,4.0,3055.99,302.0,,,
100535364,701,Elementary 5th Grade Male,5.0,17,,740,14.0,2753.45,701.0,,,,14.0,3110.35,701.0,,,,13.0,2348.03,701.0,17.0,2260.53,701.0
100535650,601,Advanced Elementary Male,3.0,5,,1270,6.0,3679.01,601.0,5.0,2883.94,601.0,5.0,4027.85,601.0,,,,7.0,3392.8,601.0,4.0,3014.15,601.0
100535785,803,Elementary PreK-1st Grade Male,1.0,29,,289,,,,21.0,2790.29,803.0,,,,,,,28.0,2942.79,803.0,,,
100536017,803,Elementary PreK-1st Grade Male,0.0,31,,152,,,,17.0,1844.99,803.0,,,,,,,,,,,,
100536091,502,Novice 7th Grade Male,7.0,30,,694,,,,,,,17.0,3965.92,502.0,,,,9.0,3107.48,502.0,8.0,2822.43,502.0
100536095,801,Elementary 2nd-3rd Grade Male,3.0,20,,760,16.0,1368.91,801.0,16.0,1047.13,801.0,19.0,1507.62,801.0,24.0,1326.09,801.0,19.0,1182.94,801.0,15.0,1112.39,801.0
100536229,801,Elementary 2nd-3rd Grade Male,2.0,67,,120,,,,,,,,,,,,,,,,49.0,1570.49,801.0
100536645,301,Novice 10-12th Grade Male,10.0,19,,1043,,,,14.0,2639.8,301.0,,,,14.0,3114.22,301.0,10.0,2941.53,301.0,13.0,2940.02,301.0
100536691,802,Elementary 2nd-3rd Grade Female,2.0,31,,289,,,,23.0,1704.13,802.0,,,,,,,26.0,1985.61,802.0,,,
100536773,502,Novice 7th Grade Male,7.0,31,,608,21.0,4110.79,502.0,27.0,3148.09,502.0,20.0,4104.68,502.0,,,,,,,,,
100536777,402,Novice 6-8th Grade Female,6.0,37,,200,24.0,4759.31,402.0,,,,,,,,,,,,,,,
100536780,501,Novice 8th Grade Male,8.0,41,,190,29.0,4685.72,501.0,,,,,,,,,,,,,,,
100537316,501,Novice 8th Grade Male,8.0,42,,184,32.0,5014.47,501.0,,,,,,,,,,,,,,,
100537552,802,Elementary 2nd-3rd Grade Female,3.0,20,,507,14.0,1588.39,802.0,5.0,1139.51,802.0,,,,,,,8.0,1279.98,802.0,,,
100538102,701,Elementary 5th Grade Male,5.0,28,,174,20.0,3026.91,701.0,,,,,,,,,,,,,,,
100538172,801,Elementary 2nd-3rd Grade Male,3.0,69,,117,,,,,,,,,,,,,,,,52.0,1879.83,801.0
100538266,801,Elementary 2nd-3rd Grade Male,3.0,61,,131,,,,38.0,1381.94,801.0,,,,,,,,,,,,
100538280,101,Varsity Male,9.0,28,,1637,9.0,4660.17,101.0,8.0,4337.83,101.0,6.0,4962.91,101.0,10.0,4794.23,101.0,,,,,,
100538281,501,Novice 8th Grade Male,8.0,40,,216,16.0,3649.86,501.0,,,,,,,,,,,,,,,
100538309,803,Elementary PreK-1st Grade Male,0.0,26,,307,17.0,2308.93,803.0,,,,14.0,2881.91,803.0,,,,,,,,,
100538420,801,Elementary 2nd-3rd Grade Male,3.0,58,,138,31.0,1555.85,801.0,,,,,,,,,,,,,,,
100538502,502,Novice 7th Grade Male,7.0,26,,816,23.0,4370.59,502.0,28.0,3150.55,502.0,,,,19.0,3452.38,502.0,18.0,3230.39,502.0,,,
100538689,402,Novice 6-8th Grade Female,8.0,34,,384,,,,28.0,3763.1,402.0,,,,,,,28.0,4181.01,402.0,,,
100539028,302,Novice 9th Grade Male,9.0,11,,890,,,,,,,3.0,3808.21,302.0,7.0,3440.5,302.0,7.0,3238.27,302.0,,,
100539159,703,Elementary 4th Grade Male,4.0,36,,1,,,,-1.0,,703.0,,,,,,,,,,,,
100539996,501,Novice 8th Grade Male,8.0,34,,416,,,,,,,,,,,,,22.0,3425.67,501.0,18.0,3119.48,501.0
100540139,502,Novice 7th Grade Male,7.0,38,,200,,,,,,,,,,,,,24.0,3416.09,502.0,,,
100540218,401,Novice 9-12th Grade Female,9.0,11,,556,,,,,,,,,,,,,8.0,3560.47,401.0,,,
100540219,401,Novice 9-12th Grade Female,10.0,14,,1,,,,,,,,,,,,,-1.0,1336.09,401.0,,,
100540221,301,Novice 10-12th Grade Male,11.0,38,,222,,,,,,,,,,,,,31.0,3780.63,301.0,,,
100540300,302,Novice 9th Grade Male,9.0,15,,521,,,,,,,,,,,,,12.0,4053.22,302.0,,,
100540747,101,Varsity Male,12.0,40,,872,,,,,,,,,,37.0,5842.09,101.0,32.0,5733.3,101.0,34.0,5974.98,101.0
100540782,402,Novice 6-8th Grade Female,7.0,35,,280,,,,,,,,,,,,,,,,1.0,2764.72,402.0
100541590,401,Novice 9-12th Grade Female,11.0,12,,293,,,,,,,,,,,,,,,,,,
100542069,502,Novice 7th Grade Male,7.0,40,,188,,,,,,,,,,,,,30.0,4325.73,502.0,,,
100542106,503,Novice 6th Grade Male,6.0,42,,198,,,,,,,,,,,,,25.0,4191.35,503.0,,,
100542123,401,Novice 9-12th Grade Female,9.0,8,,649,,,,,,,,,,,,,2.0,3064.38,401.0,1.0,3025.14,401.0
100542126,701,Elementary 5th Grade Male,5.0,28,,174,,,,,,,,,,,,,20.0,2641.64,701.0,,,
100542265,804,Elementary PreK-1st Grade Female,1.0,16,,330,,,,,,,,,,,,,10.0,2176.5,804.0,10.0,1954.62,804.0
100542379,803,Elementary PreK-1st Grade Male,1.0,31,,152,,,,,,,,,,,,,17.0,1674.39,803.0,,,
